Product ID,Description,Location ID,Serial Number,Quantity
5100860,Potterton Transformer Spare,4024N,,1
5101592,POTT 5101592 GAS VALVE (ELECTRONIC),3033N,,2
5101592,POTT 5101592 GAS VALVE (ELECTRONIC),HWMAIN,,1
5101594,POTT 5101594 GAS VALVE (PERMANENT PILOT),3042N,,2
5102038,POTTERTON SIGNAL TUBE CLEAR 315,4028N,,1
5102072,POTTERTON SEAL DOOR SUPRIMA,3050N,,1
5102728,POTT 5102728 GAS VALVE,4014N,,1
5102728,POTT 5102728 GAS VALVE,3042N,,1
5102729,POTTERTON ASSY CVI GAS VALVE 3/8,HWMAIN,,1
5102809,Discharge Safety Device,4028N,,1
5105574,POTT 5105574 AIR PRESSURE SWITCH,3021N,,1
5105574,POTT 5105574 AIR PRESSURE SWITCH,4003N,,1
5105574,POTT 5105574 AIR PRESSURE SWITCH,HWMAIN,,1
5105582,Potterton 5105582 burner,3033N,,1
5105884,POTTERTON PRESSURE SWITCH ASSY 4,4025N,,1
5106063,POWERMAX 60 DIA SEAL,4028N,,1
5106295,POWERMAX O RING KIT GAS,3049N,,3
5106323,Potterton 5106323 facia assembly,HWMAIN,,1
5106471,BAXI 5106471 TEMP SENSOR ASSY,4029N,,1
5106471,BAXI 5106471 TEMP SENSOR ASSY,3033N,,1
5106471,BAXI 5106471 TEMP SENSOR ASSY,6030N,,1
5106472,BAXI P.C.B. DIGITAL CONTROL,4029N,,1
5106472,BAXI P.C.B. DIGITAL CONTROL,5022N,,1
5106472,BAXI P.C.B. DIGITAL CONTROL,1041N,,1
5106568,POTT 5106568 SUPRIMA 120 CNTL PCB.B.,3021N,,1
5106568,POTT 5106568 SUPRIMA 120 CNTL PCB.B.,4024N,,1
5106568,POTT 5106568 SUPRIMA 120 CNTL PCB.B.,4004N,,1
5106569,POTTERTON SUPRIMA 120 MK2 FAN CN,4024N,,1
5106584,Baxi 5106584 controls assembly,6007N,,1
5106588,BAXI 5106588 KIT PCB ELECT CTLR PROMAX 24HE,1015N,,1
5106588,BAXI 5106588 KIT PCB ELECT CTLR PROMAX 24HE,5013N,,1
5106693,POTT 5106693 REMEDIAL FLUE DUCT KIT,7015N,,1
5106693,POTT 5106693 REMEDIAL FLUE DUCT KIT,4028N,,2
5106693,POTT 5106693 REMEDIAL FLUE DUCT KIT,HWMAIN,,4
5106746,BAXI KIT SOLO PF OVERHEAT STAT,HWMAIN,,1
5106746,BAXI KIT SOLO PF OVERHEAT STAT,5006N,,1
5106746,BAXI KIT SOLO PF OVERHEAT STAT,4028N,,1
5106746,BAXI KIT SOLO PF OVERHEAT STAT,7008N,,1
5106791,BAXI 5106791 KIT PCB ELECT CTLR,6038N,,1
5107284,POTT  5107284 FLUE DUCT KIT,7017N,,1
5107339,BAXI 5107339 GAS VALVE VK4105M ASSY,5012N,,1
5107339,BAXI 5107339 GAS VALVE VK4105M ASSY,2015N,,1
5107339,BAXI 5107339 GAS VALVE VK4105M ASSY,3004N,,1
5107339,BAXI 5107339 GAS VALVE VK4105M ASSY,1023N,,1
5107339,BAXI 5107339 GAS VALVE VK4105M ASSY,HWMAIN,,1
5107427,POTTERTON 5107427 BURNER FEED PIPE,7015N,,1
5107430,BAXI 5107430 BURNER ASSEMBLY,3054N,,1
5107430,BAXI 5107430 BURNER ASSEMBLY,HWMAIN,,1
5107430,BAXI 5107430 BURNER ASSEMBLY,6032N,,1
5107430,BAXI 5107430 BURNER ASSEMBLY,6023N,,1
5107754,Potterton 5107754 kit integ/timer,4024N,,1
5107803,BAXI 5107803 POTENTIOMETER ASSY,3033N,,1
5107803,BAXI 5107803 POTENTIOMETER ASSY,4029N,,1
5107812,BAXI KIT VALVE,1006N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,3044N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,3004N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,3007N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,6032N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,4008N,,2
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,5006N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,6038N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,4024N,,4
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,6031N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,3033N,,2
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,4025N,,2
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,HWMAIN,,26
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,4023N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,7002N,,2
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,3051N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,4015N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,4003N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,3047N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,6033N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,7015N,,3
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,7004N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,4013N,,2
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,5024N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,6036N,,2
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,6001N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,1038N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,3034N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,3042N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,3039N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,2015N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,6007N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,1020N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,7008N,,2
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,7016N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,7003N,,2
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,3050N,,3
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,6042N,,1
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,5005N,,6
5108265,439522 BAXI 5108265 TEMPERATURE SENSOR,4028N,,2
5108790,Baxi 5108790 screws rawplugs & washers,HWMAIN,,1
5109198,POTT 5109198 FLOW SWITCH,4013N,,1
5109198,POTT 5109198 FLOW SWITCH,5005N,,1
5109198,POTT 5109198 FLOW SWITCH,HWMAIN,,1
5109761,BAXI KIT 130HE CONTROL/DISPLAY P,3040N,,1
5109761,BAXI KIT 130HE CONTROL/DISPLAY P,HWMAIN,,2
5109883,BAXI LOW VOLTAGE HARNESS,HWMAIN,,1
5109883,BAXI LOW VOLTAGE HARNESS,7008N,,1
5109884,Baxi 5109884 harness 100/2 HE high temp,6007N,,1
5109923,BAXI 5109923 ELECTRODE LEAD ASSY,3050N,,1
5109925,Baxi 5109925 fan,HWMAIN,,1
5109977,POTT 5109977 SEAL SECONDARY HEAT EXCHANGER,3042N,,2
5109977,POTT 5109977 SEAL SECONDARY HEAT EXCHANGER,4023N,,1
5110393,POTTERTON AIR PRESSURE SWITCH,4011N,,2
5110393,POTTERTON AIR PRESSURE SWITCH,1020N,,1
5110509,Baxi 5110509 seal flue hood,4028N,,1
5110516,Baxi 5110516 flow switch spare sup 30-100,HWMAIN,,2
5110516,Baxi 5110516 flow switch spare sup 30-100,3008N,,1
5110550,POTT 5110550 PCB ASSY AC AC,1020N,,1
5110550,POTT 5110550 PCB ASSY AC AC,4015N,,1
5110550,POTT 5110550 PCB ASSY AC AC,3033N,,2
5110550,POTT 5110550 PCB ASSY AC AC,1006N,,1
5110550,POTT 5110550 PCB ASSY AC AC,HWMAIN,,1
5110550,POTT 5110550 PCB ASSY AC AC,4024N,,1
5110550,POTT 5110550 PCB ASSY AC AC,4028N,,1
5110550,POTT 5110550 PCB ASSY AC AC,4029N,,1
5110744,Baxi 5110744 gasket fan,4028N,,1
5110991,BAXI 5110991 ELECTRONIC CONTROL,4015N,,1
5110992,BAXI KIT ELECTRODES,3033N,,2
5110992,BAXI KIT ELECTRODES,7000N,,1
5110992,BAXI KIT ELECTRODES,7017N,,1
5110992,BAXI KIT ELECTRODES,3040N,,1
5110992,BAXI KIT ELECTRODES,4017N,,3
5110992,BAXI KIT ELECTRODES,7015N,,1
5110992,BAXI KIT ELECTRODES,4028N,,2
5110992,BAXI KIT ELECTRODES,3050N,,1
5110992,BAXI KIT ELECTRODES,4011N,,1
5110992,BAXI KIT ELECTRODES,HWMAIN,,15
5110992,BAXI KIT ELECTRODES,5026N,,1
5110992,BAXI KIT ELECTRODES,3042N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,6038N,,2
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,6014N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,4003N,,2
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,6039N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,3033N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,3039N,,4
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,6031N,,2
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,7003N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,4015N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,6042N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,7008N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,4028N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,3050N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,4023N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,3007N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,5024N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,7016N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,4024N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,4025N,,2
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,5006N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,3034N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,7015N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,5005N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,6032N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,6028N,,12
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,7004N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,7002N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,HWMAIN,,16
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,6007N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,6001N,,2
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,1038N,,1
5111137,458898 BAXI DIAPHRAGM REP KIT DWH,6036N,,1
5111138,BAXI 5111138 DIAPHRAGM REP KIT PRI (COMBI),4024N,,1
5111138,BAXI 5111138 DIAPHRAGM REP KIT PRI (COMBI),HWMAIN,,1
5111138,BAXI 5111138 DIAPHRAGM REP KIT PRI (COMBI),7015N,,1
5111138,BAXI 5111138 DIAPHRAGM REP KIT PRI (COMBI),4003N,,1
5111140,BAXI 5111140 DIAPHRAM KIT,4017N,,1
5111140,BAXI 5111140 DIAPHRAM KIT,HWMAIN,,1
5111451,Potterton 5111451 condensate trap assembly,HWMAIN,,1
5111451,Potterton 5111451 condensate trap assembly,4023N,,1
5111451,Potterton 5111451 condensate trap assembly,4025N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,6042N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,3039N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,1038N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,4004N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,1014N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,6027N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,5019N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,5026N,,2
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,7015N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,5005N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,6038N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,5023N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,3049N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,4023N,,2
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,6032N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,6001N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,7002N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,3034N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,6024N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,4024N,,4
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,6033N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,5027N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,7004N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,4022N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,5006N,,2
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,4017N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,4025N,,2
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,HWMAIN,,14
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,6007N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,3036N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,4028N,,7
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,3033N,,6
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,1032N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,4003N,,3
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,4019N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,7008N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,6031N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,3043N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,4013N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,3051N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,5024N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,5004N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,6004N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,1018N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,6041N,,2
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,7012N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,7016N,,3
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,3007N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,7018N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,2008N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,7010N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,3050N,,2
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,1041N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,6036N,,1
5111603,424146 POTT 5111603 ELECTRONIC CONTROL KIT,1037N,,1
5111609,BAXI KIT PRESSURE SWITCH 60 PF,7001N,,1
5111609,BAXI KIT PRESSURE SWITCH 60 PF,7008N,,1
5111714,BAXI 5111714 CONDENSATE TRAP KIT,3050N,,2
5111714,BAXI 5111714 CONDENSATE TRAP KIT,7015N,,1
5111714,BAXI 5111714 CONDENSATE TRAP KIT,3033N,,3
5111714,BAXI 5111714 CONDENSATE TRAP KIT,1041N,,1
5111714,BAXI 5111714 CONDENSATE TRAP KIT,HWMAIN,,7
5111714,BAXI 5111714 CONDENSATE TRAP KIT,7002N,,2
5111714,BAXI 5111714 CONDENSATE TRAP KIT,4008N,,1
5111912,BAXI IGNITOR ASSY,4029N,,1
5111978,BAXI 5111978 TRAP,2015N,,1
5111978,BAXI 5111978 TRAP,6003N,,1
5111978,BAXI 5111978 TRAP,6032N,,1
5112030,Baxi  adaptor condensate trap,4023N,,1
5112030,Baxi  adaptor condensate trap,4025N,,1
5112178,POTTERTON P.C.B. CONTROL,3033N,,1
5112178,POTTERTON P.C.B. CONTROL,4025N,,1
5112178,POTTERTON P.C.B. CONTROL,3021N,,1
5112178,POTTERTON P.C.B. CONTROL,HWMAIN,,2
5112178,POTTERTON P.C.B. CONTROL,4029N,,1
5112178,POTTERTON P.C.B. CONTROL,4003N,,2
5112195,Baxi 5112195 air pressure switch sup 30 HE,HWMAIN,,1
5112198,POTTERTON AIR PRESSURE SWITCH SU,3033N,,1
5112207,Baxi washer condensate adaptor,4023N,,1
5112207,Baxi washer condensate adaptor,4025N,,1
5112318,POTT 5112318 KIT FAN 30HE,4023N,,1
5112320,POTT 5112320 KIT FAN 50 60 HE,HWMAIN,,1
5112321,POTTERTON KIT FAN 70 80 HE,4025N,,2
5112321,POTTERTON KIT FAN 70 80 HE,4023N,,1
5112328,Baxi 5112328 kit flue hood 4w (797510),4028N,,1
5112329,5112329 baxi flue manifold kit,HWMAIN,,3
5112329,5112329 baxi flue manifold kit,4023N,,1
5112330,CONDENSATE SUMP ASSY,4023N,,1
5112330,CONDENSATE SUMP ASSY,4025N,,1
5112330,CONDENSATE SUMP ASSY,HWMAIN,,1
5112331,POTT 5112331 KIT SECONDARY HEAT EXCH,3042N,,1
5112331,POTT 5112331 KIT SECONDARY HEAT EXCH,4023N,,1
5112334,POTTERTON 5112334 KIT GAS VALVE,4024N,,1
5112334,POTTERTON 5112334 KIT GAS VALVE,3033N,,1
5112335,HARNESS IV ASSEMBLY,4015N,,1
5112369,BAXI 5112369 FLUE ADAPTOR HE (NO SEALS),5005N,,1
5112370,Baxi 5112370 gasket adaptor,5005N,,1
5112380,BAXI 5112380 PCB,HWMAIN,,6
5112380,BAXI 5112380 PCB,6024N,,1
5112380,BAXI 5112380 PCB,7002N,,1
5112380,BAXI 5112380 PCB,3042N,,2
5112380,BAXI 5112380 PCB,3040N,,1
5112380,BAXI 5112380 PCB,4011N,,1
5112380,BAXI 5112380 PCB,5026N,,1
5112380,BAXI 5112380 PCB,5013N,,1
5112380,BAXI 5112380 PCB,6016N,,1
5112380,BAXI 5112380 PCB,4013N,,1
5112380,BAXI 5112380 PCB,6032N,,1
5112380,BAXI 5112380 PCB,6028N,,1
5112380,BAXI 5112380 PCB,3011N,,1
5112380,BAXI 5112380 PCB,5006N,,1
5112380,BAXI 5112380 PCB,3054N,,1
5112380,BAXI 5112380 PCB,1014N,,2
5112380,BAXI 5112380 PCB,2010N,,1
5112380,BAXI 5112380 PCB,4025N,,1
5112380,BAXI 5112380 PCB,1032N,,1
5112380,BAXI 5112380 PCB,4029N,,1
5112380,BAXI 5112380 PCB,1041N,,1
5112380,BAXI 5112380 PCB,5009N,,1
5112381,Baxi 5112381 control knob,2014N,,1
5112383,BAXI CABLE - EARTH 5112383,HWMAIN,,1
5112383,BAXI CABLE - EARTH 5112383,1023N,,1
5112384,Baxi cable-fan/pressure switch,4025N,,1
5112388,Baxi 5112388 secondary heat exchanger,4025N,,1
5112397,BAXI 5112397 WASHER DIAMETER 60 OUTLET BEND,5005N,,1
5112404,BAXI 5112404 TOP SPRING CONDENSING PIPE,3050N,,1
5112405,baxi support trap,HWMAIN,,1
5112431,BAXI  HEAT EXCHANGER-PRIMARY - 105HE,6004N,,1
5112621,BAXI 5112621 PRESSURE SENSING VENTURI 80E,5006N,,1
5112657,POTT 5112657 P.C.B. 24ECO HE,4015N,,1
5112657,POTT 5112657 P.C.B. 24ECO HE,3050N,,1
5112657,POTT 5112657 P.C.B. 24ECO HE,5005N,,1
5112657,POTT 5112657 P.C.B. 24ECO HE,3040N,,1
5112657,POTT 5112657 P.C.B. 24ECO HE,6003N,,1
5112657,POTT 5112657 P.C.B. 24ECO HE,HWMAIN,,1
5112770,Baxi 5112770 burner assembly,6004N,,1
5112999,BAXI 5112999 PRESSURE SWITCH 80,HWMAIN,,1
5112999,BAXI 5112999 PRESSURE SWITCH 80,5007N,,1
5112999,BAXI 5112999 PRESSURE SWITCH 80,7006N,,1
5113000,BAXI 5113000 VESSEL EXPANSION STORAGE,5005N,,1
5113000,BAXI 5113000 VESSEL EXPANSION STORAGE,HWMAIN,,1
5113000,BAXI 5113000 VESSEL EXPANSION STORAGE,5026N,,1
5113000,BAXI 5113000 VESSEL EXPANSION STORAGE,4024N,,1
5113042,POTTERTON SEAL FLUE TUBE ELBOW,4028N,,1
5113044,POTTERTON TEMP SENSOR NTC,3042N,,1
5113044,POTTERTON TEMP SENSOR NTC,3033N,,2
5113044,POTTERTON TEMP SENSOR NTC,HWMAIN,,1
5113105,BAXI 5113105 CABLE FAN/PRESSURE SWITCH,6038N,,1
5113313,BAXI TAP ADAPTOR,HWMAIN,,1
5113313,BAXI TAP ADAPTOR,3042N,,2
5113314,BAXI O RING,3042N,,2
5113411,BAXI KIT PUMP REPLACEMENT,3033N,,1
5113411,BAXI KIT PUMP REPLACEMENT,3050N,,1
5113411,BAXI KIT PUMP REPLACEMENT,HWMAIN,,2
5113413,Baxi 5113413 kit - harness combi 100HE plus,3050N,,1
5113481,POTT 5113481 HARNESS LOW VOLTAGE 15KW,HWMAIN,,1
5113515,potterton OH stat,HWMAIN,,1
5114331,Harness,3042N,,1
5114687,heat exchanger,HWMAIN,,1
5114691,BAXI 5114691 EXPANSION VESSEL 8L CIMM,4017N,,1
5114691,BAXI 5114691 EXPANSION VESSEL 8L CIMM,6038N,,1
5114691,BAXI 5114691 EXPANSION VESSEL 8L CIMM,4023N,,1
5114691,BAXI 5114691 EXPANSION VESSEL 8L CIMM,3042N,,1
5114691,BAXI 5114691 EXPANSION VESSEL 8L CIMM,HWMAIN,,5
5114692,BAXI EXPANSION VESSEL,5005N,,1
5114692,BAXI EXPANSION VESSEL,HWMAIN,,1
5114710,POTTERTON 5144710 HYDRAULIC INLET ASSEMBLY,5006N,,1
5114710,POTTERTON 5144710 HYDRAULIC INLET ASSEMBLY,4023N,,1
5114710,POTTERTON 5144710 HYDRAULIC INLET ASSEMBLY,HWMAIN,,1
5114718,BAXI 3 WAY VALVE ASSY,HWMAIN,,2
5114718,BAXI 3 WAY VALVE ASSY,3042N,,1
5114718,BAXI 3 WAY VALVE ASSY,4015N,,1
5114718,BAXI 3 WAY VALVE ASSY,3033N,,1
5114725,BAXI NTC SENSOR,5026N,,3
5114725,BAXI NTC SENSOR,3051N,,2
5114725,BAXI NTC SENSOR,HWMAIN,,4
5114725,BAXI NTC SENSOR,3033N,,1
5114725,BAXI NTC SENSOR,3049N,,1
5114725,BAXI NTC SENSOR,2008N,,1
5114725,BAXI NTC SENSOR,6038N,,1
5114725,BAXI NTC SENSOR,5006N,,2
5114748,BAXI PRESSURE SWITCH,5026N,,1
5114748,BAXI PRESSURE SWITCH,6031N,,1
5114748,BAXI PRESSURE SWITCH,1006N,,1
5114748,BAXI PRESSURE SWITCH,1008N,,1
5114751,Baxi 5114751 burner gasket,HWMAIN,,1
5114752,flame sensing gasket,5026N,,1
5114755,Baxi 5114755 combustion chamber gasket,6030N,,1
5114755,Baxi 5114755 combustion chamber gasket,6038N,,1
5114756,BAXI O RING,6041N,,1
5114762,BAXI 5114762 TOP PIPE (SILICONE),HWMAIN,,1
5114767,Baxi 5114767 sensor - hall effect,5006N,,1
5114767,Baxi 5114767 sensor - hall effect,4028N,,1
5114767,Baxi 5114767 sensor - hall effect,5026N,,1
5114771,5114771 Grommet,HWMAIN,,1
5114772,electrode gasket,5026N,,1
5114780,Baxi Wiring Harness Duotec Combi,3033N,,1
5114783,baxi wiring harness-fan/ignitor,5026N,,1
5115349,BAXI 5115349 OVERHEAT STAT KIT,HWMAIN,,1
5116017,Baxi 5116017 hydraulic inlet assembly - 10L/min,HWMAIN,,1
5116017,Baxi 5116017 hydraulic inlet assembly - 10L/min,5006N,,1
5117269,baxi flue test cap,HWMAIN,,1
5117392,POTTERTON 5117392 RADIO FREQUENCY CONTROLLED WIRELESS ROOM T,5026N,,1
5118081,Baxi 5118081 condensate pump switch assy,3033N,,1
5118381,BAXI 5118381 THREE WAY VALVE,4023N,,1
5118381,BAXI 5118381 THREE WAY VALVE,6041N,,1
5118381,BAXI 5118381 THREE WAY VALVE,HWMAIN,,2
5118381,BAXI 5118381 THREE WAY VALVE,1016N,,1
5118381,BAXI 5118381 THREE WAY VALVE,5013N,,1
5118381,BAXI 5118381 THREE WAY VALVE,5007N,,1
5118381,BAXI 5118381 THREE WAY VALVE,3051N,,1
5118381,BAXI 5118381 THREE WAY VALVE,2014N,,1
5118381,BAXI 5118381 THREE WAY VALVE,6036N,,1
5118489,Baxi Standard Horizontal Flue,4025N,,1
5119495,BAXI 5119495 FILLING LOOP KIT,HWMAIN,,1
5120217,POTTERTON P.C.B.,4011N,,1
5120217,POTTERTON P.C.B.,6034N,,1
5120218,POTT 5120218 P.C.B.,6025N,,1
5120218,POTT 5120218 P.C.B.,HWMAIN,,2
5120218,POTT 5120218 P.C.B.,3042N,,1
5120218,POTT 5120218 P.C.B.,6024N,,1
5120219,POTTERTON P.C.B.,7018N,,1
5120219,POTTERTON P.C.B.,HWMAIN,,1
5120219,POTTERTON P.C.B.,7017N,,1
5120220,BAXI P.C.B. SYSTEM,7000N,,1
5121025,BAXI ELECTRONIC CONTROL,4028N,,2
5121025,BAXI ELECTRONIC CONTROL,7002N,,1
5121025,BAXI ELECTRONIC CONTROL,3033N,,1
5121025,BAXI ELECTRONIC CONTROL,5026N,,1
5121025,BAXI ELECTRONIC CONTROL,4011N,,1
5121025,BAXI ELECTRONIC CONTROL,4017N,,1
5121025,BAXI ELECTRONIC CONTROL,HWMAIN,,6
5121025,BAXI ELECTRONIC CONTROL,4029N,,1
5121025,BAXI ELECTRONIC CONTROL,7015N,,1
5121025,BAXI ELECTRONIC CONTROL,1015N,,1
5121379,BAXI DISCHARGE VALVE,7008N,,1
5121447,BAXI 5121447 FAN,HWMAIN,,4
5121447,BAXI 5121447 FAN,5026N,,1
5121447,BAXI 5121447 FAN,4022N,,1
5121862,BAXI 5121862 SPARES KIT PCB COMBI HE 24,HWMAIN,,1
5121862,BAXI 5121862 SPARES KIT PCB COMBI HE 24,3044N,,1
5122287,Baxi 5122287 printed circuit board combi 40,1041N,,1
5122525,BAXI FRONT PANEL SEAL,6016N,,1
5122525,BAXI FRONT PANEL SEAL,5022N,,1
5122525,BAXI FRONT PANEL SEAL,4028N,,1
5122525,BAXI FRONT PANEL SEAL,HWMAIN,,4
512-388-0001,Advanced Water multi-bloc,3021N,,1
5130582,Burner gasket plate,3042N,,1
5130893,POTT 5130893 GAS CTL VALVE,3042N,,1
5130893,POTT 5130893 GAS CTL VALVE,4013N,,1
